,group1,group2,Diff,Lower,Upper,q-value,p-value
64,08,10,139.78317309562397,110.12103723440393,169.445308956844,22.085313732499703,0.001
65,08,11,159.1361730956242,128.0065157539209,190.2658304373275,23.957730083595884,0.001
66,08,12,160.8247230956241,131.16258723440407,190.48685895684415,25.40981426340538,0.001
67,08,13,138.4864397622908,108.82430390107075,168.14857562351082,21.880433832724773,0.001
68,09,10,22.38293333333371,-7.485655913965413,52.25152258063284,3.5119909544624734,0.38875723280029373
69,09,11,41.735933333333946,10.40949264840678,73.06237401826111,6.243817130155609,0.001
70,09,12,43.42448333333385,13.55589408603473,73.29307258063298,6.813512348792786,0.001
71,09,13,21.08620000000053,-8.782389247298592,50.95478924729966,3.3085271961965317,0.4893124814324199
72,10,11,19.353000000000236,-11.973440684926931,50.6794406849274,2.8952651413067207,0.6748029608062089
73,10,12,21.041550000000143,-8.82703924729898,50.91013924729927,3.301521394330313,0.49256883780865435
74,10,13,1.2967333333331794,-28.571855913965944,31.165322580632303,0.20346375826594162,0.9
75,11,12,1.688549999999907,-29.63789068492726,33.01499068492707,0.2526119957811778,0.9
76,11,13,20.649733333333415,-10.676707351593752,51.97617401826058,3.0892602230806046,0.5878738303871454
77,12,13,22.338283333333322,-7.530305913965801,52.20687258063245,3.5049851525962548,0.39228382658103544
